17.000000,0.000000,0.058824,0.823529,0.000000,0.000000,0.058824,0.000000
81.000000,0.000000,0.061728,0.493827,0.000000,0.000000,0.086420,0.000000
38.000000,0.000000,0.052632,0.605263,0.000000,0.000000,0.078947,0.000000
495.000000,0.000000,0.367677,0.202020,0.000000,0.000000,0.018182,0.000000
18.000000,0.000000,0.055556,0.833333,0.000000,0.000000,0.055556,0.000000
12.000000,0.000000,0.083333,0.750000,0.000000,0.000000,0.083333,0.000000
22.000000,0.000000,0.318182,0.590909,0.000000,0.000000,0.090909,0.000000
318.000000,0.000000,0.075472,0.415094,0.000000,0.000000,0.106918,0.000000
108.000000,0.000000,0.083333,0.583333,0.000000,0.000000,0.083333,0.000000
35.000000,0.000000,0.057143,0.657143,0.000000,0.000000,0.085714,0.000000
48.000000,0.000000,0.083333,0.375000,0.000000,0.000000,0.083333,0.000000
94.000000,0.000000,0.265957,0.563830,0.000000,0.000000,0.106383,0.000000
39.000000,0.000000,0.025641,0.230769,0.000000,0.000000,0.025641,0.000000
33.000000,0.000000,0.151515,0.515152,0.000000,0.000000,0.090909,0.000000
591.000000,0.000000,0.115059,0.407783,0.000000,0.003384,0.101523,0.000000
273.000000,0.000000,0.073260,0.479853,0.000000,0.000000,0.128205,0.000000
964.000000,0.000000,0.060166,0.409751,0.000000,0.000000,0.099585,0.000000
358.000000,0.000000,0.083799,0.550279,0.002793,0.000000,0.106145,0.000000
524.000000,0.000000,0.188931,0.356870,0.000000,0.000000,0.177481,0.000000
119.000000,0.000000,0.294118,0.218487,0.000000,0.000000,0.159664,0.000000
